"state_name","year","sf1_fuel_revenue_for_highways","sf1_vehicle_revenue_for_highways","sf1_toll_revenue_for_highways","state_user","sf1_general_funds_for_highways","sf1_other_imposts_for_highways","sf1_miscellaneous_for_highways","state_non_user","sf1_bonds_original_for_highways","state_bonds","lgf1_fuel_vehicle_revenue_for_highways","lgf1_toll_revenue_for_highways","local_user","lgf1_general_funds_for_highways","lgf1_property_tax_funds_for_highways","lgf1_other_imposts_for_highways","lgf1_miscellanious_for_highways","local_non_user","lgf1_bonds_original_for_highways","local_bonds","sf1_fhwa_funds_for_highways","sf1_other_federal_funds_for_highways","lgf1_fhwa_funds_for_highways","lgf1_other_federal_funds_for_highways","federal"
"Connecticut",1998,496915581.418919,189331097.635135,215297.297297297,686461976.351351,0,9419.25675675676,111645104.72973,111654523.986487,216695384.121622,216695384.121622,25075407.0945946,0,25075407.0945946,319941203.040541,0,0,16252254.7297297,336193457.77027,1684701.35135135,1684701.35135135,453835937.837838,2502831.08108108,0,0,456338768.918919
"Connecticut",1999,432832918.963525,199923066.182538,220876.052153821,632976861.198218,0,26306600.7592012,144484491.830335,170791092.589536,311211728.007922,311211728.007922,21460474.9958739,0,21460474.9958739,372727023.271167,0,0,15659849.1500248,388386872.421192,0,0,436089525.994388,2960790.88958574,0,0,439050316.883974
"Connecticut",2000,452999183.732519,200853067.031024,174148.207683652,654026398.971227,63806110.5931522,0,187231091.785887,251037202.379039,192945970.10127,192945970.10127,20444487.3814499,0,20444487.3814499,371251966.243369,0,0,14938330.8149815,386190297.058351,0,0,518788791.191127,2194779.61742485,0,0,520983570.808552
"Connecticut",2001,421452011.666404,241526909.664197,170798.675705502,663149720.006306,18070751.0641652,0,139472189.184928,157542940.249094,283928936.780703,283928936.780703,30508913.4478953,0,30508913.4478953,293457242.314362,0,0,21412628.0939618,314869870.408324,7586726.47012455,7586726.47012455,491323740.50134,4012513.00646382,0,0,495336253.507804
"Connecticut",2002,356574145.610278,204963059.957173,147428.265524625,561684633.832977,815119.914346895,0,132598931.477516,133414051.391863,400405421.841542,400405421.841542,37064197.0021413,0,37064197.0021413,288974021.413276,0,0,26013169.1648822,314987190.578158,9216094.21841542,9216094.21841542,544704796.573876,8184096.35974304,0,0,552888892.933619
"Connecticut",2003,353866999.103675,178021178.667463,184453.241708993,532072631.012847,128206903.196893,77980880.489991,106698465.19271,312886248.879594,314679610.397371,314679610.397371,39226659.3964744,0,39226659.3964744,344899001.493875,0,0,19975691.0666268,364874692.560502,0,0,485015634.000598,11270688.0788766,0,0,496286322.079474
"Connecticut",2004,381435367.814476,210232984.399157,175778.215038651,591844130.428672,46121068.7280394,78840448.0674631,59503724.8067463,184465241.602249,253963693.323963,253963693.323963,41334751.0892481,0,41334751.0892481,233701055.516514,0,0,19546089.6697119,253247145.186226,0,0,518611791.145467,12694098.1026001,0,0,531305889.248067
"Connecticut",2005,318475245.23234,185986735.965619,178662.637657803,504640643.835616,120647562.718238,88501125.9736771,88290368.2514102,297439056.943325,235477356.432984,235477356.432984,17460795.8635509,0,17460795.8635509,236305409.615901,0,0,11302818.9632017,247608228.579103,0,0,339038565.941445,8373607.57453666,0,0,347412173.515982
"Connecticut",2006,403218755.773449,189857189.781964,154160.753451168,593230106.308863,0,3083.21506902335,89864414.140111,89867497.35518,261020876.790092,261020876.790092,21793191.8462134,0,21793191.8462134,233883445.490904,0,0,10663813.1853954,244547258.6763,0,0,450002433.492453,10534318.1524965,0,0,460536751.644949
"Connecticut",2007,421340000,232970000,323000,654633000,173000,5000,112721000,112899000,0,0,47069000,0,47069000,254579000,0,0,1870000,256449000,0,0,341700000,57183000,0,0,398883000
"Delaware",1995,115187399.012978,91558766.5874612,146793679.766039,353539845.366478,37226598.7936392,0,24499344.9095229,61725943.7031621,102016052.641199,102016052.641199,0,0,0,19136746.1158838,728020.471577408,0,988651.80040212,20853418.3878633,4484606.10491683,4484606.10491683,86140838.2379821,21649872.783769,0,33488.9416925608,107824199.963444
"Delaware",1996,117597720.640569,94496320.6405694,144666528.825623,356760570.106762,50286438.0782918,0,28497585.4092527,78784023.4875445,92565770.4626335,92565770.4626335,0,0,0,20046821.7081851,707301.423487545,0,1031894.66192171,21786017.7935943,4660535.23131673,4660535.23131673,110486435.587189,22550016.7259786,0,0,133036452.313167
"Delaware",1997,110566876.759355,92216089.5983522,142157412.976313,344940379.33402,52371049.0902849,0,42529087.53862,94900136.6289049,0,0,0,0,0,22305073.463783,2231464.46961895,1627109.50909715,169547.545485754,26333194.9879849,1376890.14761414,1376890.14761414,112485225.197391,22875245.4514246,0,0,135360470.648816
"Delaware",1998,106016426.013514,84493424.3243243,148806763.851351,339316614.189189,96294407.4324324,0,85302134.7972973,181596542.22973,109192061.148649,109192061.148649,0,0,0,22178312.8378378,2356159.7972973,1665862.83783784,158781.756756757,26359117.2297297,3160833.44594595,3160833.44594595,124758055.743243,20715636.8243243,0,0,145473692.567568
"Delaware",1999,122900431.424327,98853865.9844859,136928690.212906,358682987.62172,46040824.2284205,0,34276544.9744182,80317369.2028387,0,0,0,0,0,19725020.3003796,1903741.21142103,260318.204324146,1348921.60422512,23238001.3203499,4517441.16190791,4517441.16190791,140830833.800957,29498785.6081862,0,0,170329619.409143
"Delaware",2000,137693609.70905,118749870.117344,185488329.207523,441931809.033917,5256458.76868671,0,53111361.8389327,58367820.6076194,272705849.220383,272705849.220383,0,0,0,20755649.2525317,1970691.85018486,240734.287092107,1455930.23629642,24423005.6261051,4420291.27149976,4420291.27149976,149006840.700852,4018213.79199486,0,0,153025054.492847
"Delaware",2001,129711547.217405,116572607.914236,181920683.588207,428204838.719849,56922426.296705,0,44922563.455778,101844989.752483,161408516.159546,161408516.159546,0,0,0,29367325.2404225,1076282.83146776,226057.070786694,2497930.63219297,33167595.7748699,6369785.90572284,6369785.90572284,159602571.338483,2214103.42109412,0,0,161816674.759577
"Delaware",2002,134876149.892934,118796721.627409,206349616.702355,460022488.222698,19188824.4111349,0,31246263.3832976,50435087.7944326,119148843.683084,119148843.683084,0,0,0,29428387.5802998,1089263.38329764,207130.620985011,2495314.7751606,33220096.359743,6365002.14132762,6365002.14132762,139295342.61242,1454788.00856531,0,0,140750130.620985
"Delaware",2003,129354083.358231,118618904.690768,196421282.043621,444394270.09262,123863326.859875,0,35883890.6483418,159747217.508216,405657899.312817,405657899.312817,0,0,0,27545414.1021811,2118237.22736779,767563.489692262,1627948.61069615,32059163.4299373,2465723.33432925,2465723.33432925,131840037.048103,542649.536898715,0,126142.216910666,132508828.801912
"Delaware",2004,129812771.609276,118163266.338721,189669172.452565,437645210.400562,107541559.803233,0,33484070.5551651,141025630.358398,5559965.70625439,5559965.70625439,0,0,0,26952286.4371047,2065673.92832045,777006.886858749,1349125.79058327,31144093.0428672,2250408.99508082,2250408.99508082,99930475.0527056,2306389.31834153,0,118678.28531272,102355542.65636
"Delaware",2005,124940815.202793,99287214.074671,189354580.177276,413582609.454741,188807893.902767,0,34417698.8987376,223225592.801504,130715790.76014,130715790.76014,0,0,0,35559214.074671,2364337.89954338,640831.856030083,1301990.59897932,39866374.4292237,2031618.85576148,2031618.85576148,109212084.071985,2077621.81036798,0,497473.811442385,111787179.693795
"Delaware",2006,121757190.814089,112946389.885176,207765530.641208,442469111.340472,89231327.3126048,0,30991450.1354664,120222777.448071,155018914.978712,155018914.978712,0,0,0,41159893.4331054,2340160.23738872,627948.135724423,1260007.22487421,45388009.0310928,2010256.22500323,2010256.22500323,111689465.875371,1696796.02631918,0,0,113386261.90169
"Delaware",2007,117218000,106255000,213231000,436704000,139901000,0,25069000,164970000,222612000,222612000,0,0,0,22648000,3215000,135000,2823000,28821000,13149000,13149000,91357000,14082000,0,138000,105577000
"District of Columbia",1995,26916372.8751599,38017229.0257723,0,64933601.9009322,0,0,0,0,56396833.8512155,56396833.8512155,0,0,0,0,0,0,0,0,0,0,80517608.1155182,1645326.26576494,0,0,82162934.3812831
"District of Columbia",1996,44914349.1103203,67557916.7259786,0,112472265.836299,0,0,58114.9466192171,58114.9466192171,0,0,0,0,0,0,0,0,0,0,0,0,62679096.0854093,861802.135231317,0,0,63540898.2206406
"District of Columbia",1997,37137749.0559561,54716001.0298661,0,91853750.0858222,0,0,2878206.31651219,2878206.31651219,16554130.1064195,16554130.1064195,0,0,0,0,0,0,0,0,0,0,90747589.0834192,1267504.63439753,0,0,92015093.7178167
"District of Columbia",1998,41229432.4324324,64173396.2837838,0,105402828.716216,180311.486486486,0,3015507.77027027,3195819.25675676,36331418.9189189,36331418.9189189,0,0,0,0,0,0,0,0,0,0,100869475,1528610.81081081,0,0,102398085.810811
"District of Columbia",1999,42665890.7410464,65155805.9085658,0,107821696.649612,31215833.966001,0,2473022.94107939,33688856.9070804,23086806.403697,23086806.403697,0,0,0,0,0,0,0,0,0,0,113083279.749134,807249.381085988,0,0,113890529.13022
"District of Columbia",2000,40534275.8398971,71831013.6633982,0,112365289.503295,32012538.1771419,0,10696029.2557467,42708567.4328886,0,0,0,0,0,0,0,0,0,0,0,0,155385018.807266,2260085.19530622,0,0,157645104.002572
"District of Columbia",2001,36028473.5929371,86478132.4294498,0,122506606.022387,91441341.0058332,0,60981406.5899417,152422747.595775,0,0,0,0,0,0,0,0,0,0,0,0,233143959.955857,2172659.62478323,0,0,235316619.58064
"District of Columbia",2002,39290241.9700214,59969188.4368308,0,99259430.4068523,53644394.0042827,59637779.4432548,2274781.58458244,115556955.03212,3147167.0235546,3147167.0235546,0,0,0,0,0,0,0,0,0,0,188012464.668094,2157813.70449679,0,0,190170278.372591
"District of Columbia",2003,31831869.4353152,111938127.27816,0,143769996.713475,30746570.3615178,43610696.4445772,1119809.68031073,75477076.4864057,16625782.1930087,16625782.1930087,0,0,0,0,0,0,0,0,0,0,182544448.162534,2300310.42724828,0,0,184844758.589782
"District of Columbia",2004,30115174.7013352,101043363.879129,0,131158538.580464,76888973.9985945,41662795.7835559,846422.487702038,119398192.269852,0,0,0,0,0,0,0,0,0,0,0,0,144085514.827829,2512396.90794097,0,0,146597911.735769
"District of Columbia",2005,27721594.4131077,70537507.1179157,0,98259101.5310234,93139935.5358582,39050089.4439968,1246359.11899006,133436384.098845,0,0,0,0,0,0,0,0,0,0,0,0,96789146.6559226,4753282.03062047,0,0,101542428.686543
"District of Columbia",2006,22388252.3545349,71303459.4245904,0,93691711.7791253,0,99135641.8526642,1843762.61127596,100979404.46394,0,0,0,0,0,0,0,0,0,0,0,0,113028608.953683,1858150.94826474,0,0,114886759.901948
"District of Columbia",2007,22526000,70164000,0,92690000,172106000,91538000,3724000,267368000,149223000,149223000,0,0,0,0,0,0,0,0,0,0,122531000,2163000,0,0,124694000
"Florida",1995,1440324437.2144,744188350.210199,505600025.223908,2690112812.64851,0,145471594.589655,161019199.780662,306490794.370316,315123661.122281,315123661.122281,630276443.063425,23877615.4267958,654154058.490221,239658515.07951,210930827.271066,256210788.521294,230424303.418022,937224434.289892,665748512.520563,665748512.520563,1203506658.01499,8062098.70224822,0,6763310.18095412,1218332066.89819
"Florida",1996,1515253682.20641,794928840.925267,547435709.964413,2857618233.09609,0,143585023.843416,186367546.619217,329952570.462633,492429204.270463,492429204.270463,661787498.220641,37078753.3807829,698866251.601423,234468295.729537,209451937.366548,251904197.153025,243029619.572954,938854049.822064,364978874.021352,364978874.021352,1184724214.59075,9671177.58007117,0,6531553.02491103,1200926945.19573
"Florida",1997,1526928786.81771,741837510.127017,621383550.291795,2890149847.23653,0,144956314.795743,161882355.647099,306838670.442842,461661558.530724,461661558.530724,748730164.778579,38805878.1325094,787536042.911088,437956350.497769,265455396.155166,410772683.144525,217507623.755578,1331692053.55304,88659693.099897,88659693.099897,988957159.629248,15495825.2660487,0,10276768.966701,1014729753.862
"Florida",1998,1673199093.24324,834243386.824324,635061092.22973,3142503572.2973,0,130015346.621622,189549086.148649,319564432.77027,1282816651.35135,1282816651.35135,747568731.756757,23653099.3243243,771221831.081081,310548858.445946,272686137.5,416911105.743243,241153157.094595,1241299258.78378,156704137.837838,156704137.837838,908016351.351351,29599341.5540541,0,10362528.0405405,947978220.945946
"Florida",1999,1583377589.37118,893719726.027397,653954827.199208,3131052142.59779,0,127954285.855752,226747673.873576,354701959.729328,558790117.181053,558790117.181053,721440349.562634,58983109.0939099,780423458.656544,370931090.609011,197915460.637069,542568874.731804,165657039.115366,1277072465.09325,69060578.973428,69060578.973428,931239730.648622,9850020.13533586,0,24352899.4883644,965442650.272322
"Florida",2000,1693912725.60682,820162508.599904,722835429.030703,3236910663.23742,0,127937468.574184,163708278.733323,291645747.307507,350790832.342067,350790832.342067,763132812.088089,61826455.2322778,824959267.320367,243261997.106575,208267170.87285,549519547.339656,158075352.515673,1159124067.83475,90741460.2153995,90741460.2153995,1273029800.67513,16049806.1404919,0,20166618.5500723,1309246225.3657
"Florida",2001,1722847497.71402,756240021.756267,708932556.203689,3188020075.67397,10107262.8093962,134051842.97651,152464191.392086,296623297.177991,344043791.265962,344043791.265962,682016694.308687,64325795.3649693,746342489.673656,34384536.3392716,229726730.569131,634253346.996689,350296781.018446,1248661394.92354,993800885.700773,993800885.700773,1562045568.02775,13431557.6225761,0,22822973.0411477,1598300098.69147
"Florida",2002,1847452837.2591,746632783.72591,815384310.492505,3409469931.47752,18276231.2633833,118423886.509636,148003357.601713,284703475.374732,285354109.207709,285354109.207709,964837582.441114,47457280.5139186,1012294862.95503,429766796.573876,224775713.062099,770516162.740899,388842659.528908,1813901331.90578,561159496.788009,561159496.788009,1612072036.40257,14926807.2805139,0,1225725.91006424,1628224569.59315
"Florida",2003,1916562002.98775,723693368.688378,861299057.066029,3501554428.74216,230077453.540484,114028994.0245,134763918.434419,478870365.999403,774863077.980281,774863077.980281,629312809.979086,65877177.7711383,695189987.750224,815658184.941739,241174398.56588,790006094.114132,224415334.030475,2071254011.65223,501207058.559904,501207058.559904,2017310363.6092,18423903.7944428,0,27108676.4266507,2062842943.8303
"Florida",2004,1843826146.45116,809949067.884751,920486694.588897,3574261908.92481,30865311.0330288,110319303.443429,204399834.71539,345584449.191848,947667380.744905,947667380.744905,718111108.362614,55377974.9824315,773489083.345046,719387459.732958,268909320.02811,968755168.517217,201390332.536894,2158442280.81518,439862031.201687,439862031.201687,1602447949.40267,25252723.8229093,0,32674595.0808152,1660375268.30639
"Florida",2005,1933755593.60731,791683033.037873,974163915.928015,3699602542.57319,251234973.139941,114191101.531023,147267225.893097,512693300.564061,1384294164.11496,1384294164.11496,701667019.070642,74859645.1786194,776526664.249261,524038912.973409,271868903.035187,1108844519.47354,242928765.243084,2147681100.72522,296009755.842063,296009755.842063,1999461720.65539,19983469.5138329,0,118922986.838571,2138368177.00779
"Florida",2006,2186655181.0089,1025149483.42149,1025818541.09147,4237623205.52187,862140930.460586,129865018.707264,205687443.684686,1197693392.85254,354765003.22539,354765003.22539,696540421.364985,71976628.0479938,768517049.412979,587320610.759902,328266825.183847,1154615739.6465,435540099.34202,2505743274.93227,395471664.043349,395471664.043349,1664619593.85886,12352387.3048639,0,91009314.669075,1767981295.8328
"Florida",2007,2193133000,1024594000,1124495000,4342222000,831179000,123827000,343508000,1298514000,1071728000,1071728000,674060000,72804000,746864000,878988000,417459000,1089071000,479873000,2865391000,466508000,466508000,2112390000,41257000,0,64757000,2218404000
"Georgia",1995,548515375.982453,5639246.5728386,21052895.9970755,575207518.552367,0,200370162.310364,55949829.281667,256319991.592031,335263619.447999,335263619.447999,16750295.010053,0,16750295.010053,691392305.611406,1317717.05355511,478158021.568269,48015862.1824164,1218883906.41565,79962856.5161762,79962856.5161762,803255563.151161,4451117.16322427,0,3621173.82562603,811327854.140011
