Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,TOS,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,7015,Wichita Transit,Wichita,KS,"Wichita, KS",76,179,"422,301",DR,PT,"139,662","231,777","238,180","300,613","109,549","181,305","140,462","299,720","315,596","325,064","1,171,702","1,296,522","1,041,221","1,195,491","1,219,842","1,225,941","1,121,739","1,316,698"
2008,7015,Wichita Transit,Wichita,KS,"Wichita, KS",76,179,"422,301",MB,DO,"1,864,708","1,854,146","1,811,405","1,871,573","2,000,690","1,824,753","1,428,922","1,490,280","1,529,886","1,606,275","1,554,533","1,577,883","1,513,547","1,503,063","1,489,050","1,489,080","1,444,658","1,597,108"
2008,7016,Columbia Transit,Columbia,MO,"Columbia, MO",260,52,"98,779",DR,DO,,,,,"53,332","95,316","124,776","165,198","166,934","143,260","143,000","143,310","156,346","117,995","131,404","103,846","106,236","90,258"
2008,7016,Columbia Transit,Columbia,MO,"Columbia, MO",260,52,"98,779",MB,DO,"274,306","274,388","305,629","510,908","443,477","430,560","431,568","430,959","390,156","381,848","381,848","420,762","420,508","438,828","408,877","409,324","730,588","606,134"
2008,7018,Iowa City Transit,Iowa City,IA,"Iowa City, IA",298,36,"85,247",DR,PT,"166,663","157,662","165,164","176,382","213,626","226,378","193,018","196,169","174,631","179,516","170,759","187,067","182,400","201,098","202,551","186,350","201,188","270,605"
2008,7018,Iowa City Transit,Iowa City,IA,"Iowa City, IA",298,36,"85,247",MB,DO,"526,712","602,648","613,605","597,225","606,352","601,820","595,421","555,499","551,885","557,858","546,982","560,094","560,707","571,860","575,865","588,755","669,935","692,490"
2008,7019,University of Iowa,Iowa City,IA,"Iowa City, IA",298,36,"85,247",DR,DO,"47,483","52,602","53,853","52,509","54,885","59,032","57,668","56,088","58,078","49,722","49,111","55,804","59,289","59,092","58,206","55,504","56,365","57,143"
2008,7019,University of Iowa,Iowa City,IA,"Iowa City, IA",298,36,"85,247",MB,DO,"504,390","534,254","537,230","533,826","551,833","559,296","558,750","561,387","580,630","583,162","606,282","624,837","681,367","685,605","677,643","679,298","680,781","681,699"
2008,7030,Coralville Transit System,Coralville,IA,"Iowa City, IA",298,36,"85,247",DR,PT,"24,419","29,519","29,427","30,314",,,,,,,,,,,"57,820","60,691","61,902","61,509"
2008,7030,Coralville Transit System,Coralville,IA,"Iowa City, IA",298,36,"85,247",MB,DO,"164,826","164,092","164,330","177,633",,,,,,,,,,,"163,236","163,388","169,575","170,508"
2008,7032,St. Joseph Transit,St. Joseph,MO,"St. Joseph, MO-KS",317,39,"77,231",DR,DO,,,,,,"12,258","162,096","378,722","402,060","413,939","232,139",,,,,,,
2008,7032,St. Joseph Transit,St. Joseph,MO,"St. Joseph, MO-KS",317,39,"77,231",DR,PT,"45,968","48,180","55,702","53,540","61,583","61,628",,,,,,,,,,,,
2008,7032,St. Joseph Transit,St. Joseph,MO,"St. Joseph, MO-KS",317,39,"77,231",MB,DO,"482,400","470,412","452,464","434,284","416,015","481,451","378,224","294,902","295,052","295,052","395,220","827,352","771,824","736,114","677,018","766,360","781,671","771,112"
2008,7033,City of Lawrence - Lawrence Transit System,Lawrence,KS,"Lawrence, KS",311,23,"79,647",DR,PT,,,,,,,,,,,"216,557","230,199","233,890","253,048","256,987","273,176","280,038","253,586"
2008,7033,City of Lawrence - Lawrence Transit System,Lawrence,KS,"Lawrence, KS",311,23,"79,647",MB,PT,,,,,,,,,,,"508,215","557,351","553,576","563,426","564,784","560,301","564,537","571,956"
2008,7035,"Johnson County Kansas, aka: Johnson County Transit",Olathe,KS,"Kansas City, MO-KS",29,584,"1,361,744",DR,PT,"389,895","512,972","552,450","591,058","539,242","666,060","703,834","682,498","659,456","774,180","792,540","724,937","687,735","708,390","733,352","663,714","699,133","737,061"
2008,7035,"Johnson County Kansas, aka: Johnson County Transit",Olathe,KS,"Kansas City, MO-KS",29,584,"1,361,744",MB,PT,"562,785","484,702","333,756","335,280","338,074","364,200","369,570","482,048","498,012","621,538","633,598","668,434","692,480","663,379","753,641","758,813","967,539","988,470"
2007,7036,Missouri State University,Springfield,MO,"Springfield, MO",140,114,"215,004",MB,PT,,,,,,"222,706","226,314","163,907","170,687","160,317","151,839","156,489","156,489","182,568","189,675","205,702",,
2008,7041,Ames Transit Agency,Ames,IA,"Ames, IA",444,16,"50,726",DR,DO,,,,,,,,,,,,"66,126","19,203",,,,,"33,914"
2008,7041,Ames Transit Agency,Ames,IA,"Ames, IA",444,16,"50,726",DR,PT,,,,,,,,,,,,,"37,179","55,853","31,472","29,634","36,214",
2008,7041,Ames Transit Agency,Ames,IA,"Ames, IA",444,16,"50,726",MB,DO,,,,,,,,,,,,"908,945","1,040,097","1,059,103","1,013,604","1,022,237","1,059,184","1,092,471"
2008,7041,Ames Transit Agency,Ames,IA,"Ames, IA",444,16,"50,726",MB,PT,,,,,,,,,,,,,,"2,378",,,,805
2008,7043,City of Jefferson,Jefferson City,MO,"Jefferson City, MO",419,38,"53,714",DR,DO,,,,,,,,,,,,,,,"189,000","199,763","199,577","195,296"
2008,7043,City of Jefferson,Jefferson City,MO,"Jefferson City, MO",419,38,"53,714",MB,DO,,,,,,,,,,,,,,,"340,354","359,819","365,450","376,210"
2008,7044,Parking & Transit Department,Lawrence,KS,"Lawrence, KS",311,23,"79,647",MB,PT,,,,,,,,,,,,,,,,,"78,646","71,546"
2008,7045,Johnson County SEATS,Coralville,IA,"Iowa City, IA",298,36,"85,247",DR,DO,,,,,,,,,,,,,,,,,,0
2008,8001,Utah Transit Authority,Salt Lake City,UT,"Salt Lake City, UT",42,231,"887,650",CR,DO,,,,,,,,,,,,,,,,,,"1,505,817"
2008,8001,Utah Transit Authority,Salt Lake City,UT,"Salt Lake City, UT",42,231,"887,650",DR,DO,"781,383","831,259","1,208,087","1,461,590","1,683,336","1,736,934","1,780,478","1,856,448","1,976,614","2,658,606","2,780,801","2,715,352","2,510,037","2,505,534","2,562,232","2,394,017","2,378,918","1,720,006"
2008,8001,Utah Transit Authority,Salt Lake City,UT,"Salt Lake City, UT",42,231,"887,650",DR,PT,"356,089","423,580","511,708","598,107","637,222","702,414","758,340","951,474","1,100,802","1,477,263","1,962,829","2,139,847","2,015,737","1,733,716","1,616,103","1,333,306","1,320,852","1,219,436"
2008,8001,Utah Transit Authority,Salt Lake City,UT,"Salt Lake City, UT",42,231,"887,650",LR,DO,,,,,,,,,"116,708","1,505,916","1,703,311","2,322,485","2,281,904","2,968,597","2,744,947","2,827,710","2,818,235","2,906,184"
2008,8001,Utah Transit Authority,Salt Lake City,UT,"Salt Lake City, UT",42,231,"887,650",MB,DO,"14,654,070","15,078,702","15,242,810","15,563,326","15,773,772","16,134,845","17,047,312","16,907,651","16,984,477","16,483,960","16,629,648","17,216,383","17,353,805","16,717,480","16,804,912","16,732,379","16,690,142","16,759,734"
2008,8001,Utah Transit Authority,Salt Lake City,UT,"Salt Lake City, UT",42,231,"887,650",VP,DO,,,,,,,,,,,,"2,675,028","3,907,983","4,618,103","5,562,007","6,900,915","7,012,873","9,177,917"
2008,8001,Utah Transit Authority,Salt Lake City,UT,"Salt Lake City, UT",42,231,"887,650",VP,PT,,,,"598,613","797,820","885,115","1,073,494","1,197,220","1,390,393","1,516,463","1,602,941",,,,,,,
2008,8002,Su Tran LLC dba: Sioux Falls Transit,Sioux Falls,SD,"Sioux Falls, SD",214,46,"124,269",DR,DO,"239,266","227,195","344,528","370,351","373,765","368,797","344,615","379,076","449,905","453,244","462,898","516,138","529,159","490,827","517,416",,,"574,688"
2008,8002,Su Tran LLC dba: Sioux Falls Transit,Sioux Falls,SD,"Sioux Falls, SD",214,46,"124,269",DR,PT,,,"69,737","97,344","86,860","67,451","71,329","87,155","45,103","40,194","34,050",,,,,"580,425","563,894",
2008,8002,Su Tran LLC dba: Sioux Falls Transit,Sioux Falls,SD,"Sioux Falls, SD",214,46,"124,269",MB,DO,"510,641","491,611","498,225","489,622","496,563","483,821","540,193","533,500","587,741","676,404","695,134","712,175","646,007","716,765","709,096",,,"719,079"
2008,8002,Su Tran LLC dba: Sioux Falls Transit,Sioux Falls,SD,"Sioux Falls, SD",214,46,"124,269",MB,PT,,,,,,,,,,,,,,,,"703,298","698,390",
2008,8003,Fargo Metropolitan Area Transit,Fargo,ND,"Fargo, ND-MN",197,46,"142,477",DR,PT,"108,792","108,792","142,100","140,876","144,113",,,"204,475","177,333","169,406","172,699","176,980","173,853","218,319","213,988","255,943","294,516",0
2008,8003,Fargo Metropolitan Area Transit,Fargo,ND,"Fargo, ND-MN",197,46,"142,477",MB,DO,"410,542","412,992","406,411",,,,,,,,,,,,,,,
2008,8003,Fargo Metropolitan Area Transit,Fargo,ND,"Fargo, ND-MN",197,46,"142,477",MB,PT,,,,"452,206","450,702",,,"483,128","488,052","496,243","533,741","594,864","559,881","540,123","527,418","531,056","553,069",0
2008,8004,Billings Metropolitan Transit,Billings,MT,"Billings, MT",257,46,"100,317",DR,DO,,,,,,,,"177,132","167,978","158,104","152,847","166,079","161,151","173,812","178,627","176,330","171,740","195,375"
2008,8004,Billings Metropolitan Transit,Billings,MT,"Billings, MT",257,46,"100,317",DR,PT,"260,000","237,649","231,128","236,850","242,241","176,783","183,336",,,,,,,,,,,
2008,8004,Billings Metropolitan Transit,Billings,MT,"Billings, MT",257,46,"100,317",MB,DO,"624,309","627,540","631,237","639,126","649,217","645,888","632,348","629,399","641,908","642,993","602,832","629,191","628,365","635,587","626,835","626,672","588,922","582,256"
2008,8005,Mountain Metropolitan Transit,Colorado Springs,CO,"Colorado Springs, CO",73,197,"466,122",DR,PT,"657,934","932,015","1,104,124","1,010,050","1,300,134","1,656,119","1,554,258","1,511,788","1,472,665","1,496,371","1,446,870","1,513,536","1,305,518","1,508,148","974,728","1,479,434","1,685,647","1,684,892"
2008,8005,Mountain Metropolitan Transit,Colorado Springs,CO,"Colorado Springs, CO",73,197,"466,122",MB,DO,"1,810,812","1,898,464","1,910,759","1,913,752","2,127,860","2,150,364","2,131,387","2,162,744","2,136,519","2,186,736","2,274,426","2,420,353","2,313,821","2,208,460",,,,
2008,8005,Mountain Metropolitan Transit,Colorado Springs,CO,"Colorado Springs, CO",73,197,"466,122",MB,PT,,,,,,,,,,,,,,,"2,883,096","3,390,229","3,441,890","3,663,734"
2008,8006,Denver Regional Transportation District,Denver,CO,"Denver-Aurora, CO",20,499,"1,984,889",DR,DO,"87,830","88,557","88,140","84,479","82,476","77,849","82,844","87,049","86,410","87,894","82,675","69,713","66,832","69,613","72,095","61,965","55,776","71,555"
2008,8006,Denver Regional Transportation District,Denver,CO,"Denver-Aurora, CO",20,499,"1,984,889",DR,PT,"493,795","379,933","521,290","1,039,296","2,168,970","3,158,537","87,043","71,601","2,713,772","47,002","46,469","4,576,855","5,692,419","6,264,632","6,934,599","7,738,943","8,909,178","9,398,467"
2008,8006,Denver Regional Transportation District,Denver,CO,"Denver-Aurora, CO",20,499,"1,984,889",LR,DO,,,,"109,409","428,042","525,452","648,291","680,365","678,238","1,458,759","2,319,735","2,976,411","3,764,205","3,869,345","3,725,235","4,366,864","8,721,265","9,405,736"
2008,8006,Denver Regional Transportation District,Denver,CO,"Denver-Aurora, CO",20,499,"1,984,889",MB,DO,"19,333,153","19,949,746","20,381,002","19,905,015","21,727,621","23,052,285","23,987,071","24,982,603","26,102,086","27,514,763","25,508,088","24,250,254","23,143,671","23,920,132","21,918,905","20,499,122","21,650,474","21,267,084"
2008,8006,Denver Regional Transportation District,Denver,CO,"Denver-Aurora, CO",20,499,"1,984,889",MB,PT,"4,880,984","5,221,396","5,935,496","6,263,348","6,990,343","6,982,786","7,259,548","2,873,282","4,485,490","7,028,808","11,190,601","13,667,131","13,679,845","15,108,515","18,146,096","18,367,191","16,959,270","17,320,540"
2008,8006,Denver Regional Transportation District,Denver,CO,"Denver-Aurora, CO",20,499,"1,984,889",VP,PT,,,,,,,,,,,,"1,079,090","1,284,676","1,822,885","2,580,210","2,993,831","3,178,575","3,482,624"
2008,8007,Pueblo Transit System,Pueblo,CO,"Pueblo, CO",216,54,"123,351",DR,PT,"74,608","82,313","78,624","77,348","134,524","134,992","152,117","151,587","170,988","188,007","165,318","160,831","178,407","239,056","323,236","323,951","246,710","247,656"
2008,8007,Pueblo Transit System,Pueblo,CO,"Pueblo, CO",216,54,"123,351",MB,DO,"410,272","428,116","427,728","426,250","404,802","406,183","393,465","486,213","491,304","527,144","516,742","524,974","528,390","529,268","531,828","522,223","528,598","552,039"
2008,8008,Cities Area Transit,Grand Forks,ND,"Grand Forks, ND-MN",404,17,"56,573",DR,DO,,,,,,,,,,,,"47,750","54,250","32,500","37,450",,,
2008,8008,Cities Area Transit,Grand Forks,ND,"Grand Forks, ND-MN",404,17,"56,573",DR,PT,"68,200","77,153","92,891","88,394","114,900","125,420","115,848","150,484","167,600","191,412","193,724","219,684","217,220","246,920","246,356","245,536","245,610","233,758"
2008,8008,Cities Area Transit,Grand Forks,ND,"Grand Forks, ND-MN",404,17,"56,573",MB,DO,"315,998","329,572","327,798","342,149","342,460","318,989","287,419","290,580","290,580","293,959","300,152","297,480","313,920","309,976","299,916","304,320","353,701","374,692"
